text,category,label_id
Trailer KOLLAM KOLAMASS ... PAKSHE KAANAN ORU SUKAM ILLA.... VELUTHAKANAMAAYIRUNNU,Mixed_feelings,4
Oru onnonnara item varunnundu ready ayi ko makale...luving mammookka..,Positive,0
17k views - 123k likes is this hacking 🧐,unknown_state,1
Ee padam mammootyiku kodukanam ithilum adipoli ayirikkum Pakshe ivide mandatharam sambavichu kashttamayipoyi,Negative,3
7 അടിച്ചല്ലേ Na thalayallada... Thalayedukaravandaaaaaa..... #Neduballi stephen,unknown_state,1
Ikka polichu movie Si Mani sir,Positive,0
Lucifer Lalettan polikkumm Kerala Abhimanam Lalettan,Positive,0
Nanjankotta ennu ee film nu per idaamayirunnu,unknown_state,1
petr hein ellam same stunt style anu..luciferil ayale vaykathirunond karymay,Mixed_feelings,4
Trailer varunnathin munne chila fansukaar dislike adikkunnund. Viewsum koodilla dislikum aakum.,Negative,3
Ntikkaa ingal age 67 aano atho......off myaarakam...ummmaaah,Positive,0
Evideyo KGF orma varunathu eniku matramano!! 🤔 Music aano...story oralde maranavum villan marde ennavum.. entho..,Mixed_feelings,4
iss movie ka naam hii galat rakha haii lucifer means shatin illumnatis ka pujari,not-malayalam,2
SLR pubg boys like here,not-malayalam,2
90sil kaalapani pole oru film edutha priyadharshan ithu oru valiya karaym onnum alla,Positive,0
Evidayokkayo oru aada movie touch thonniyathu enikku mathram aano,Mixed_feelings,4
Padam kanidit trailor kanan vanna arelum undo padam heavy 100 % mass entrtainer rajuetta.. Muthe,Positive,0
Kolla mass trailer By lalletan fan,Positive,0
152k views in 38 minutes 107k likes. Lalettan magic,Positive,0
Wow mamo fans tamilnadu i am waiting🤗🤗,not-malayalam,2
Once king is always king mammookka,not-malayalam,2
19k views & 134K likesum 🤔 Ente mobile mattan time ayi..,unknown_state,1
Ethu polikum njanumanta family realsinta annu thana pokum,Positive,0
Trailor kandu kazhinjavar ini e Kerala cafe channeliloot varika,unknown_state,1
I am a biggest ikka fan,not-malayalam,2
Good work done by dop ..,not-malayalam,2
Kidu.. Kidu.. Kidu.. Ith polikkum.. Lalettan... പ്രിഥിരാജ്,Positive,0
Enthinaa chettaa ingane thala vetti vekkunnath . Mammukkante thala vallavanteyum kazhuthinu mukalil vekkumbol,unknown_state,1
Darmajan fans like ad I makkale,unknown_state,1
Maraykkarum mamangavum oru pole kaathirikkunnavar like,unknown_state,1
Madhuraja 1hr 50k Lucifer 17 min 80k 🥀,not-malayalam,2
sunny chechi fans like adi,unknown_state,1
enthinaannu allukal dislike adichu koottunnathu ennu enikku manassilaavunnillaa,Negative,3
All the best From a katta ettan fan,unknown_state,1
Trailer vere level last 30 seconds no reksa,Positive,0
Prayam koodumthorum Actionum Pulimurugan pinnil avo?,unknown_state,1
Ee trailer 10il kooduthal thavana kandathu njan maathram aano?,unknown_state,1
Lucifer ....,Positive,0
Tickets edukkan chaver akendi varoonna thonnunne,unknown_state,1
Ettante nayikayaitt a peratta hani roseineyallathe vere areyum kittiyille nayanthara mathiyayirunnu nayikayai,Negative,3
Introduction scenil ulla aale manassilayavar undo,unknown_state,1
malayala cinima ellam hollywood level ayo oh my god,Positive,0
Trailor kandappil padam pottumennu urappayi,Negative,3
Oru vayassaya manushanaayittu enthu kidilaayitta abhinayichu kaanikkunnathu,Positive,0
Eppozhum abhinayikkan mohanlalum mamootyumea ullu new generation arummilla,Negative,3
Njan padicha school. Alla lalettan padicha school,unknown_state,1
Pritivraj army kannan vannnavar adi like,unknown_state,1
John Abraham pallakkal fans hit like,not-malayalam,2
Ee maha Ravanane Anganyonum othukan patilla Sideeqe,unknown_state,1
teaser vanapo nala pratheksha ayirunu trailer athu kalanju,Negative,3
Mass kaanikkan lalettante kazhinje ullo aarum annum innum,Positive,0
O D I Y A N,not-malayalam,2
Ith kanditte IDI orma vannath enikku matramano??,unknown_state,1
Ola pola cola bola *Mataka gatka satka Kya bol re baap*!!🤣🤣,not-malayalam,2
Kanditt madhura raja trailer il ninnum oru story illatha moviyaanenna feel kitty,Negative,3
Manju chechiye kaanan vanavar evide like,unknown_state,1
ennum eppozhum...... ikka ore pole..... double strong,Positive,0
E movie super hitt urappa,Positive,0
Pwoli... By a katta lallettan fan,Positive,0
Egane ulla movie kal kaanan aanu ellavarum waite cheyunath,Positive,0
oh my god this is superbbbbb,Positive,0
Madhura Raja 100cr Tribute Video Like.. subscribe,not-malayalam,2
Once a raja always a raja,unknown_state,1
Pwoliiiiii mammookka oru rekshem illa.. Best wishes,Positive,0
Appo bilal ee idakkonnum varulle Happy birthday ikka,unknown_state,1
Classum massum cherna oru onnonnara item,Positive,0
Oru yugam bharicha chakravarthiyude randam udayam,Positive,0
Mohan Lal depicts the best gangster i've ever seen in Hollywood or Indian movie.,not-malayalam,2
evannkk onnum vere pani ille poyy pani nokk ikka,Negative,3
Maarkam.... Trailer kandittu bayngara expectations aanu... Movie adu keep cheyyyanam..,Positive,0
Ith kollaaaam....kanda ooodayp trailer ne kalum ok far better...hiy avanee daiwamee...thall kuranj,unknown_state,1
Trailer kaanunna policekaare come one everybody!!,unknown_state,1
Madhura Raja Theme 8D Bgm and share A katta mammuqa fann..,unknown_state,1
Vivek Oberoik dub chaiythirikunath nammade Vinneth chettan aanalo,unknown_state,1
Ikkaa fansinu hridhayathil sookshikkan.... Hatersinte annaakkil kodukkan... 2num pattiya item thanne aanu ith...,Positive,0
ഇക്ക മാസ്സല്ല മരണമാസ്സാ ... Abrahaminte Santhathikal Kidu Status Video Max,Positive,0
Ith ini Telugu padathinte dubbing anoyennu thonniyath enik mathramano?,unknown_state,1
14k dislike adicha oolakalk naduviral namaskaram,Negative,3
Enthanavo ee 256 windows kunjappanmar ....,unknown_state,1
What a look mamooka. Love from srilanka TAMIL FAN,not-malayalam,2
Prithviraj Fans Like Adikkan ulla Comment,unknown_state,1
Auto like 16k views 79k likes,not-malayalam,2
Ith dislike adicha polayadii makkalkk kunna namaskkaram,Negative,3
Innu november 21 e divasamavan ethra kathirunnu inni december 12nu kannam,unknown_state,1
Ikka da makale set traler nxt hit for ikka 4 ina row now,Positive,0
Ente ponnooo marakam iyyyoooo goosebumps Kathirippinte kolamass trailer Poli kidu kidolokidilan,Positive,0
Ithinum dislike adikkunnavar enth kanditta enne ariyilla..,Negative,3
Earangunnathinu munb dislike adich moonjikkaan koreu ennam earangiyittund,Negative,3
Malayala sinimayile ore oru rajav ikka muthan,Positive,0
ALL THE BEST LALETTAN & TEAM.........,not-malayalam,2
Late ayappo excitment koodyavar like adi,unknown_state,1
adipoli trailer . waiting madura raja,Positive,0
ettan fans ibdee common,unknown_state,1
Trailer kidukki By a lalettan fan,Positive,0
Madhura Raja yil Madhuramaya Rani sunny chechi ne kaanaan katta waiting cheyyuntavar undo..?,unknown_state,1
Ettanta aniyanmarude vaka all the best ... ikka oru rakshayumilla,Positive,0
Idakkidakk vannu romaanjam kollunnavar like adi,Positive,0
OMG megaaaaa Massssss. ..ikkkkaaaaaa outstanding. ....Ikkaaaaa and the bgm rocking,not-malayalam,2
Ente raju etten mwthanne......rajuvattente aa voice mathi .....pinne onnnum venda ...,Positive,0
car enu eragi nadakunath kandapol Bilal ena orma vanath enik matharam anoo,unknown_state,1
Lalettan ayalum mammookka ayalum oru pole support cheyyuka snehikuka.... Verukendath sankikale mathram.....🤗,Positive,0
Katta waitinggg.... lalettaaaaaaa.... Luv u so much..,Positive,0
Ayyo 11 vare wte cheyyanamalloo,Negative,3
Madhraraja ith ikkem ikkade pillerum pwolichadakkum,Positive,0
Fanbasil maathram movei kaanunnoraavum dislike cheythu negative aakkunne avarkkente naduviral pranamam,Negative,3
Powlichu Lalettan and Rajuvetttaaa 🤝🤝🤝🤝 thudangalle Tcr vedikkettu !!,Positive,0
Tamils always like mammooty as like lalettan,not-malayalam,2
Entammmoooo... Lalettaaannn fan here.......... Hnmmmmmm...... Ithu Pani aano??,unknown_state,1
ONKV ood neeraliii kandam vazhiii Ikka marana mass,Negative,3
Enii adeyude ideyude veddi purraaam........apppo pakalla 12 theatrl.....uff,Positive,0
Teaser kandu pradeekshayokke poyatharnu,Positive,0
Prakash Raj Ullatu kondu chelappo hit aavum,Mixed_feelings,4
A like like to sorry to god (y) -_-,not-malayalam,2
Promo kand kili poya le njaan,unknown_state,1
Njan mathram aanoo comments vaayikkan viindum trailer edukkunnee,unknown_state,1
6.30 muthal kaathirikkukayaayirunnu 1st comment idaanulla bhagyam...ee Onam pwolikkum,Positive,0
Ettan fens undo undel edh pever aayi,unknown_state,1
Sunny and ekka.. fans like here...,not-malayalam,2
53 55 sec repeat aduchu kandavar Evde like,unknown_state,1
Abinayan ithihaasam nammude mammooka yude katta fans likkikooo,unknown_state,1
Ithokke dislike adikkunavare kale vari adikkanam,Negative,3
10M aayonnu idaykk nokkan varunnavarkku ivide like adikkam,Positive,0
Arokke 0:21 bigil first look kando,unknown_state,1
Prayam koodundorum soundaryam koodunna ore oraal.. Mammookka,Positive,0
Cinima kando kidu,Positive,0
Dislike adikuna olikal ellam odd kadam vazhi,Negative,3
Thaliyvaaaa Ikkaaa vara level pwolichu,Positive,0
Spr ikkkkkaaaaaa,Positive,0
Idhinde teasern verum 50k like ullu,unknown_state,1
1:07 iyalde kaalu vetiyathalle 1st partlu ....,unknown_state,1
Koode Nilkkunnavark Chunk Kodukkum 🤩🤩 PULLU GIRI 🤡🤡🤡🤡🤡,Positive,0
model schoolil padicha lalettan ille ee cinemayil,unknown_state,1
4 million views lalettan power,not-malayalam,2
BEST WISHES TEAM Abrahaminte Santhathikal,Positive,0
Sorry to say. Odukkathe kali aakathirunna mathiyayrunnu.,Mixed_feelings,4
Urumi valum adhu Pande mammukeke paranjedha,unknown_state,1
Kanji edukam samayam aayiee come on guys,unknown_state,1
Enthanavo manju warier kanumbol oru deshyam,Negative,3
Innale 9.30n kandu 154k aayrunnu views Now....,unknown_state,1
Mastar peace um idupolokke thanneyanu makkale,unknown_state,1
ലാലേട്ടൻ പ്രിത്വിരാജ് 22K dislike vannenkil urapicho arkokkeyo kuru pottiyitund... padam sure hit...,Negative,3
10 - 30 kollathe charithram ariyaan aayi.. katta waiting cheyyunavar ..... KERI... LIKE ADIKKADA MAKKALE.......,Positive,0
Onnil kooduthal trailer kandavar undengi ibide comeon....,Positive,0
Ente ponnoooooooooooo nammude sontham ichaka mamoookkaaaa ummma cinima kanan kothiyakunnu,Positive,0
Padam flop aavm Enna Kaaryathil oru doubtum illa....,Negative,3
ella ikka fan kand nokku,unknown_state,1
Mammuka Massan parayunavar like cheyyuga,unknown_state,1
No words Pwolikkum waiting By DQ Fan,Positive,0
Love from utter pradesh mohan Sir,not-malayalam,2
Lalettante adutha pottapadam...Laletta ithokke mathiyakkan aayinnu ...Please,Negative,3
Nty amoooo kunjalimarakaar 9 alla oru pulikutti ayirunu Lal sir nigal samsarikubool Chiri varunu,Negative,3
Ith baghamathy moviede kadhapolund .. Anushka unnimukundan movie,Mixed_feelings,4
Ikka fans come and like lalettans fans comment,unknown_state,1
Super ra Iruku By Tamil nadu STR fans,not-malayalam,2
Charitra cinema aano nayakan mamooka allae vere aarundundu abhinayikkan,Positive,0
31 miniute lucifer 200k views 2 hour madhura raja 80k views,not-malayalam,2
1:35 iruttath oru kallan,unknown_state,1
Ith kelkumbo kilichundan mambazam orma verunnu,Mixed_feelings,4
ithu kalakkum adi makkale like ee rajayude pillar strong kaanich kodukk....,unknown_state,1
17k dislike🤣...mamunnifans kurupotty .. Rajuvettan oru prasthanam aanu...,Negative,3
Lalettan fan Aya entea Ella ashamasakalum,unknown_state,1
Pandam kandathinju shesham vanavar ethra perund pwli padam uff,Positive,0
Comadey aguuum realse aytuu paryaaam,Mixed_feelings,4
Vere Level...... Trailer pwoli...... Bgm katta mass....,Positive,0
All the best ettan fansinte vaka ikkaykhe,Positive,0
100 kodi clubil kayariyathinu shesham arokke vannu,Positive,0
Ithu Simple AICP anu CPIM(hero) DVP anu BJP(Villain) Tovino varum DVP Kare urutti kollum Climax AICP election jayikkum.....,unknown_state,1
Oru kaaryam manasilaayee..paandi rajayum 30 crore nedillaa,Negative,3
Ikkake katta support aa mamakam hit Thane akum,Positive,0
Vere aarkund makkale ee prayathil ingane mass kaanikunne oru hero,Positive,0
ഏട്ടൻ വേറെ levelaaa,Positive,0
Mamookkakk abhinayam ariyilla enn paranjal adhyam chirikkunnavar ivide like...,unknown_state,1
Madhura rajaye adichu potta kinattil itta stefen neduballi hajar hoom,unknown_state,1
love from a diehard lalettan fan,not-malayalam,2
Mamaangam valiya hit akatte Lalettan and Thalapathy Vijay fansinte Ellavidha supportum undavum 🤗🤗🤗,Positive,0
100 crores? Madhura Raja or Lucifer comment please,not-malayalam,2
Onam lalettan eduthu ennu parayan paranju,Positive,0
romancham ennokke paranja koranji pogum ....athukkum mele,Positive,0
Dislike adikkan vendi mathram vannirikunnavanmar orupad undalloo sahikanindavula kazhuverikalk,Negative,3
Ayo last aaa stund yente ponnu ikka,Positive,0
Super movie aanu but jai ne kollandayirunny,Mixed_feelings,4
mamooka enn uyir enn anbu enn singamda enn muth mani... 300crore adikum,Positive,0
Trailer okke kollam pakshe evideyokkeyo pulimurukan keri varunnu ennu enik mathramano thonniyath??,Mixed_feelings,4
Katta ikka Fan's okke onnu like adichu pokke...,unknown_state,1
Padam vijayikkum S&S COMBINATION WITH ROBOT,Positive,0
ഈ movie suppar hit akum എന്ന് ഉള്ളവർ like here,unknown_state,1
One day 10 lakhs viewers ! 78k like 🤘,not-malayalam,2
Enik matram ahno jishnu ragahvne pole nadane thoniayth . .RIP,unknown_state,1
Newer comment kanan vannavar like chey,unknown_state,1
kochi karan aya kunjali engane ee bhasha padichu avo :),unknown_state,1
Maryathakku oru trailer polym irakaan arillaaayy,Negative,3
Heavy,Positive,0
Raja yude power kanichu kodukkande,unknown_state,1
Mass ennu paranja otta vakkeyollu ath mammookka!!,Positive,0
Chetta Done... Deal... Wait... Trailer kollam ... massss,Positive,0
Superb & promising trailer,Positive,0
Happy birthday mammookkka... Love you sooooo much,not-malayalam,2
Apppo hero aaranu?,unknown_state,1
70 vayasilum sema getha irukura mammooty Ku ho.....,not-malayalam,2
Uyante mone.......!! Ith eeeeth lookkaa mammootty ....... Vere level.....,Positive,0
lalettan rocks thanks rajuetta LUCIFER loading,Positive,0
Pottum bengaali look IDGAF mon,Negative,3
Ikka ikka....ikka ikka ikka ....ikka ikka ikka ikka....ente ponnu ikka....marikilla ningale njn marikuvolam...,Positive,0
Suraj ettan vere level... 1:01 Soubin ikka pwolikkum 0:33,Positive,0
Mamangam Vismayathinu 5 naalukal mathram Katta waiting,Positive,0
Cinema kand kazhinjitt veendum trailer kaanan vannavar undo ivide,unknown_state,1
edakku vannu kanukayum viewsum nokkunnathum arokke mammookka,Positive,0
Usmaane....vegam vaarikettiperukkeda...theeyum pokem parapichond oru koottam varunundeda....,unknown_state,1
undayum illa oru andiyum illa.nammuk nammale ullu...uffff dialouge 🤩🤩,unknown_state,1
Ayye luciferinte aduth polum etheella.Luciferine pottikanonnum ponnilla.Lucifer trailer kandappam mone oruuuu romnjam aayirunnu.Ithenthooonu ayyyye....,Negative,3
idum kuudi 37 aamathe repeat adi,Positive,0
Entammoooooooo..enikku kanan vayyaye.....ente ettaaaaaaaaaaaaaaa...........onnum parayan thonnunilla.....njan sthabhichu poyiiii.........,Positive,0
Madhura raja kku wait cheytha lucifer fans like adi...,unknown_state,1
urutam sounded a bit funny korachum koode punch avarunnu still super movie villain njerichu super,Mixed_feelings,4
Luciferine kaal madhurajaye ishtamullavar adiyada like..,unknown_state,1
Prayathinde peril ikkaye kaliyakunna ellaa naayinde makkalum nokkada 68 aam vayasil ninde oke thantha vcharichal pattoda ijjathi mass,Negative,3
1.34 seen ille prithviraj ninte face Pole thoununu,unknown_state,1
Achaayaan poliyaatto... kolamaasss Kalki 🥰,Positive,0
Adipoliii padam....ellavarum must watch.....suraj oru rakshem illaa,Positive,0
Oh endhuvaadai idhokke aarkengilum dislike adikkan thono,Negative,3
Last aa chaadiyulla adi... Athu screenil varumbolulla kaaryam,Positive,0
cinema premikalkkum tovino fansinum oru mass entertainment prathekishikkavo ichayooo karnam sadharana trailer vere padam vereah ipol,unknown_state,1
Not impressed yenne kollale please manasilolladhu paranjanne olllu Suraj.jpg,Negative,3
Happy birthday mammukka from mohanlal fans,not-malayalam,2
Onnum parayanilla mammukkakkum ee teaminte ellavarkkum All the best,Positive,0
Polichhhh malayala cinema vera level aakuvanallo... eni lalettan marakar,Positive,0
enghall oro movieyilum oro makeoverumm realistic aayiii mass kaanikunadhumm kaanumbazhaann lalettane oke eduthh kinattill edaann thonunadhhh..by a lalettan fann,Negative,3
Laleta pattunna kadhapathram cheeyy ningalk charithra cinema sheriyaakoola Aa samayam 2 adipoli cinema cheyyan nok borayitund dialog,Negative,3
Love you sir from vijay deavarakonda pavan Kalyan fans,not-malayalam,2
Oru 18,unknown_state,1
Ente ponnnoooooooooooo oru rekshsyum illaaaaaa....kidu trailer......,Positive,0
poli teaser maathiri alla ith pwoli item aanu aake miss cheyyunath rajuvetteme mathra? ningalkko?,Positive,0
ഈ കഴുവേർട മോനെ ഇനീം support cheyyan paadilla...,Negative,3
Ennem koode kootumooo nannayi abhinayikkam,unknown_state,1
Tamil nadu la irunthu yaarlaam mohan lal kaaga matum paaka vanthinga oru like potu ponga,not-malayalam,2
Parayan vakulkateetham Paranjalla kandariyenda mahaa mamanga velayatathinu loogamengum therasheela pongi Inne ellam kaalam parayum,Positive,0
Prithviraj is not there in Madurai raja,not-malayalam,2
Dislike adichu tholpikan pattila makkaleaaa.. Lalettan oru rakshem illa... Prethviraj pwlichu... Katta waiting for 28th...,Mixed_feelings,4
Ohhh ikkaaaa Enthane nigaleee mass kanichu kolluvo..... Love U And Katta waiting..... PDFs orapichuuu,Positive,0
Sunny chechine kurachu koode neram kanikarnu,Mixed_feelings,4
Trending 1 - Lucifer Trending 2- Narendra Modi Ar jayikum??,unknown_state,1
